heart_rate_bpm,hrv_rmssd,body_temperature,stress_cortisol,tail_position,ear_position,body_posture,vocalization_type,time_of_day,human_proximity_meters,other_dogs_nearby,age_years,sex,sterilization_status,aggression_level
130.2713446789528,26.037991306428598,39.64249523359334,13.606410754065097,4,4,4,4,0,25.053853987523606,3,3.634595237866841,0,0,3
63.54794065681862,32.794298957181454,38.29923918154564,7.742905976620162,1,0,1,0,2,37.66811785567912,1,7.26914680009675,1,1,0
89.70450267679115,43.754747524063156,38.43993853128068,9.03708149700151,1,2,1,0,0,15.013933199054195,3,6.422136070959154,0,1,0
106.76399891054689,49.045828951175245,38.5270217760945,6.124095653700719,1,2,1,0,3,4.1017688150275795,2,1.1362828556389393,0,1,0
88.47859373844551,43.12775043651186,37.97701442583647,7.604216928061304,2,2,0,1,1,35.40167603268466,1,3.758388833662035,0,0,0
114.84077840507135,28.382152451581415,38.95580395427235,13.065477826005155,3,2,2,0,0,43.495656845378285,2,7.774091200307293,0,0,1
136.6385842158894,26.425876623248268,38.964040129354935,15.651619433679194,3,3,3,3,2,22.999782706004776,3,2.6072239219417273,1,0,4
116.94086470461679,26.67319877376083,38.394264833527,8.883159261134479,3,3,2,0,3,49.317431851740345,2,6.6034626478021154,1,0,1
137.5442250168497,28.24446620626775,39.590137582210005,15.453239886458185,4,4,4,3,2,2.7383241702563756,0,3.323475251585372,0,1,3
77.61056986278746,59.36183468077766,38.577600073603065,7.848771317604377,0,1,0,0,2,14.03365006056996,0,6.9854178219128995,0,1,0
104.15371532681961,51.010539442115366,38.306717445949616,8.033955577962288,0,1,0,1,0,47.725525849306756,2,5.135961803434219,1,0,0
165.5092649730724,24.542169696750815,39.668536260157595,13.292021608353668,4,3,4,3,2,20.472401877513654,0,0.7158700723500423,0,1,3
87.80158955776291,53.0265225560743,38.516221262278144,6.360526734116217,1,1,0,0,2,45.25585537744055,3,5.165650251709051,0,1,0
90.52884481076703,50.861056047234,38.04305173885847,7.808872810863878,1,2,0,1,2,4.255234741378864,0,1.4603437921832934,0,1,0
124.9567283284673,33.11745006474199,38.94033386386231,10.03012876315799,2,3,2,2,0,8.862285622072145,1,1.1652690031779172,0,1,2
80.50406405972628,36.8132301468142,38.31242854493393,5.589585384744048,2,0,1,0,3,43.74214189328547,1,2.5765823611040277,0,0,0
94.59629467102249,45.69005511359033,38.7306182476442,4.829484968913428,1,1,0,1,1,7.813085049358222,0,5.653741290524983,0,1,0
85.90330519613642,36.627709086937784,38.573094776414706,7.155492580804651,3,2,2,0,2,4.915614271246781,1,3.071951482086952,0,1,1
85.92841969177142,36.38715798671736,38.956937223180894,6.8083650655269885,0,2,1,0,0,18.472573671732437,2,7.898864365947348,0,1,0
135.87522082088267,13.610247910947212,39.59874210223916,15.435612180856374,3,4,4,2,1,8.958935575808258,4,6.271196998939526,1,1,3
137.70470497171405,37.127642154835456,38.7359582089278,10.277015924776885,3,2,2,0,2,29.897213329115992,2,4.61691484916733,1,0,2
98.2759492579413,52.71638149301336,38.28299827526463,9.650772117603625,2,2,1,0,0,42.611009270814506,4,3.344214387228503,0,1,0
89.05123194490243,40.881230338775325,38.353718132778255,5.351162718270569,0,0,0,0,2,31.871048904148775,3,3.8896145097427945,1,0,0
85.22102055027462,61.76437312275283,38.59807821212925,5.6713492067867035,2,1,1,0,3,11.83675685077742,2,5.979118526069761,1,0,0
96.59106409551508,45.82054871152798,38.35378149282366,6.6057308380189586,0,0,0,0,2,7.584835284649246,2,6.159764688950874,1,1,0
134.60250129413257,20.106181421088465,38.97785336996195,16.131901479134555,3,4,4,2,1,1.1040520797432036,4,7.693060959230208,1,1,4
87.16637010166518,71.43571583398551,38.439146134098955,6.070373152425388,2,0,1,0,3,32.742676943918184,2,1.0799079911659044,1,1,0
115.46429322084984,50.23952667107794,38.32357395210563,5.799898713162684,0,1,1,0,0,30.38421582064188,0,3.6087843815272076,1,1,0
80.97058360851847,61.69021525289393,38.42212259459092,3.7452855703228405,2,1,1,0,2,8.692909212684704,0,2.8360487834956807,0,1,0
105.96666964167754,26.147792730066637,39.572007940974956,10.118436868028976,2,3,2,2,2,40.08921009267634,2,3.33294460580127,1,1,2
167.77164538080575,11.703243214753137,38.16081167254053,11.278079766937289,4,3,3,2,3,43.1583882401691,2,5.329996574292618,1,1,4
81.91819566489121,55.2428658177939,38.013242910940676,6.5114825284157005,2,2,0,0,3,5.653374808236405,2,2.286370857850449,1,1,0
64.68080590348252,35.99467114812856,38.56928318691645,4.926036289610692,0,2,0,0,3,9.481054036944967,4,2.4456757507346936,1,0,0
163.7042058302178,21.649804032223265,39.67485804029797,13.917037562232306,3,4,4,3,3,7.435602200439401,4,0.6685198124008804,1,1,4
92.40867771664391,32.99830003598391,38.18665157608004,5.666407920168236,0,0,1,0,0,1.4103384890996034,1,4.823873566356902,1,0,0
78.2635976908521,48.14203732950451,38.37273533043646,5.030685957265502,2,1,0,1,1,30.225584591465843,1,7.358089594437199,1,1,0
89.45912596583833,43.81602099453771,38.43249822898889,7.811388255645393,0,2,0,1,2,47.4906864543594,2,4.128162064493096,1,0,0
84.93596234996004,38.41231174218643,37.99313283217652,7.480683300193065,1,1,0,0,0,17.901237976143832,3,1.0695005777721658,1,1,0
63.84559685354752,56.44135202616418,38.104195633258776,5.660632171486986,1,2,1,0,0,38.07227435417307,6,5.524380984125294,1,1,0
93.78415189387607,43.42522282666323,38.788133453843,11.363001394745249,3,3,2,2,1,26.360511515522862,3,4.107964128830648,0,1,1
82.75754027006369,40.60268941725825,38.93409336530612,6.294832164767362,0,0,1,0,3,21.627444304415786,4,1.8910468218254186,1,1,0
99.67805140709748,38.16568209869877,38.347042726750004,2.2730826313712784,0,2,0,1,1,21.17945571728302,2,1.3285558484854598,1,0,0
65.90422604948911,51.36631484412815,38.4264791145051,4.675264132355284,2,1,0,0,0,4.925844614456846,4,1.7527545956905641,1,0,0
92.41768714336817,39.962955193268584,38.37523979757646,5.843925364800545,1,2,1,1,0,3.36321248988812,5,6.186788567780685,1,1,0
101.53929743602869,51.83585745201083,38.46008257459868,7.688518176554444,2,2,1,0,0,2.69664484489522,1,2.9678852402740326,0,1,0
112.41361543970946,21.345349800290403,39.1834365135631,20.383673590553364,4,3,4,2,3,4.268477544769859,3,6.685107244438619,1,1,3
86.88833801548355,62.313205799091776,38.38651213493889,6.820169031247859,2,2,1,0,0,41.932159754001766,4,7.106530693991964,1,1,0
113.4444189524548,33.780229159159234,38.5567672240321,11.724526049593758,3,3,2,1,2,49.06871581235746,2,4.549890347868916,0,0,2
104.73288959268741,43.859107426709706,38.967153598200774,8.592210699399132,3,3,3,1,3,15.397696563867404,1,4.866278451322049,0,0,1
180.0,21.300628617683063,38.34745666537814,19.148713303394395,3,3,3,3,2,24.687837925030955,3,7.978433751182834,0,0,4
78.48874189890066,53.771019787862926,38.63911715721713,6.866725336321709,1,2,0,0,0,48.18021434528653,0,5.984525502302642,0,1,0
95.7746624651241,42.93432831568671,38.28673842087663,4.996318378331035,0,0,1,1,1,43.285733367062036,2,7.0146737596670805,0,0,0
91.16602231678655,42.431896915809666,38.991433824864295,8.251558260006691,0,1,1,0,3,3.6783423852191373,2,2.8277146919268032,0,0,0
88.9419444415578,44.27716521929576,38.77054744010851,7.912016007847139,0,0,1,1,0,2.4611318547436785,1,2.315337618968956,0,1,0
127.81008836363883,19.26754396200216,39.23125136662474,12.658577981023969,3,3,4,2,0,4.389635609173527,1,4.756556361961686,1,1,3
113.15851966442878,42.04236999402599,39.242755984146186,13.04736839888121,2,3,3,1,3,40.185540111954694,2,7.211124920453957,1,1,2
105.22777961702998,40.397045558061535,39.01966457574569,7.612624231553945,0,0,0,1,2,48.805330163047,1,6.422738803568594,0,0,0
117.58986664939302,19.020709252323947,38.54698805363818,9.97290090390508,2,2,2,0,1,2.0172988591874,1,7.012043790562854,0,1,2
95.48539649152139,52.68123835134717,39.43146022854002,6.521103954963493,2,0,1,1,0,20.078000907526256,5,3.1936327224967362,0,1,0
89.81950606589768,38.14389718918192,38.597140038281786,5.562765031509764,0,0,1,1,3,20.548529554475916,3,5.390924341478284,0,1,0
98.2926454033804,37.91921133805859,38.03323040485303,5.591406044250286,2,1,1,1,1,22.71448990465445,1,3.870753764103033,1,1,0
105.17547423173926,51.61398386848673,38.914580635669466,10.86008329438214,3,2,2,1,3,27.22533905535952,0,7.9001973526787115,0,1,1
120.98960115823368,34.35426735913134,38.823590557094825,6.003598630935785,3,3,3,0,1,48.27337547358425,0,7.638588390674292,1,1,1
60.0,47.92993527451956,38.180330882540495,6.13770866187101,1,0,1,1,1,10.491745880085944,2,5.544515886688447,1,0,0
83.76587004236715,44.732056533643366,38.70054043885873,5.2246547056653245,2,0,1,0,3,39.87776339897196,6,1.6946558393210385,1,0,0
88.85628658540328,49.21920754235285,38.984113380717595,6.68030145227097,1,0,1,1,3,33.54587258539745,5,4.583668234706372,0,0,0
60.765333412273975,55.71400910373721,39.1636573928154,7.667981570715967,0,2,1,1,1,29.559554531206974,1,6.195082459421495,0,0,0
79.54906869816085,44.800646047541896,38.15297673248442,3.7008062216064816,1,0,0,1,3,30.59130209327551,4,1.9683348926265958,0,1,0
116.26605764624134,32.653661962689974,39.151557085192465,10.771466047580418,3,4,4,2,3,13.210440102165142,1,6.522694233744976,0,1,4
146.32400152409122,24.668047979534318,39.2457170637795,18.943207274308417,3,3,4,3,2,26.49558749151948,1,4.754841647216777,1,1,4
117.1550557909261,16.784698415203138,38.87424933905116,14.500909535632541,3,2,3,0,2,30.74355894812409,3,2.2765291923086153,0,0,2
97.34605954495373,50.697938119037694,38.32967348104774,6.648288977198107,2,1,0,0,0,36.975250374737016,2,0.677289395347523,0,0,0
93.81093147643574,31.47835553375275,38.70009412103145,3.6757030956322323,1,2,1,1,0,36.021089400079724,2,1.2808223703812476,1,0,0
94.7144712640709,31.900228417176066,38.01054975358475,8.371431442354803,0,2,1,0,2,3.9364802159316215,1,6.502673808667712,0,1,0
71.85659857484205,52.329751792614815,38.09282343075196,5.71637779625719,1,2,1,1,1,28.110279159816233,2,4.717226119084324,1,1,0
81.07796448325438,33.102384582679,38.874742192507334,5.549859058143924,0,2,1,1,0,6.431535599873494,1,6.028851687554323,1,1,0
76.00984911245044,47.25342753689067,38.341759202915846,6.542514878135483,1,1,0,1,3,15.504853619293765,1,1.157320600728789,0,0,0
87.3199680034328,44.03726691797903,38.609590297906536,8.103108220826766,0,1,1,0,0,6.260136695331067,6,1.1068946228843912,0,0,0
120.68407234258817,35.961805067473705,38.58334560762191,15.258425262600547,2,3,2,1,0,30.509520418673382,1,4.269245573475818,0,1,2
86.28113643620779,35.288881402641024,38.87256001045406,8.060952220960042,2,3,3,1,0,5.730401870956324,2,5.37650819298615,0,0,1
134.59232989126255,34.205658319666746,38.35123654058337,11.764209564481757,2,2,2,2,0,6.50855450141023,1,5.69121006270599,1,1,1
101.10758093930765,30.94133779689163,39.08516140237853,10.850658120953188,3,2,2,2,1,32.87675187091391,2,1.826653588578908,0,1,1
132.1687038734039,24.924034356150052,39.63155011308532,12.610679456821261,4,4,3,2,0,16.51326954811795,2,0.9846250988306461,1,1,3
163.93143003328981,24.20735213486515,39.18634773024504,12.200196122780412,4,4,4,3,3,40.62895343532018,4,1.2661214724315357,1,0,3
93.13511045607123,40.120885918542974,39.14719246397965,5.091427615494992,1,2,1,1,0,30.889712445623058,0,4.388060164589031,0,0,0
94.51667656788915,57.277522598193,38.463095822992926,6.141269162520613,0,0,1,0,3,17.985944720852174,1,6.309901483858864,0,1,0
100.06238181343903,46.88416008297428,38.46221830811595,4.923772220878377,2,0,0,1,3,11.778199668383943,2,2.4156011351391466,1,1,0
77.27778123543828,54.278401280812375,38.51710393746912,6.402888418294886,0,2,1,1,3,32.99569106290938,0,3.037006294958738,1,1,0
96.68709543191753,29.871311110644037,38.94427472222489,12.718799777000083,4,3,4,4,1,1.1293870543512292,4,4.5801243438706365,0,1,3
95.6631865639705,52.34449033487655,38.18835945159923,6.754350607371204,1,1,0,0,1,27.208032914527504,1,5.639735120869051,1,1,0
90.93332096900342,52.236136191777796,39.190123025634094,7.613149594657557,2,2,1,0,2,34.59982245147949,3,3.9616810581484243,1,1,0
74.73386370426095,38.79154780717357,38.601659547115524,7.225307670030612,0,1,0,1,1,30.991279787878863,1,6.378438383640479,1,1,0
94.9239326694078,52.978026730494165,38.83791005829868,7.176049770697656,2,2,1,1,2,49.818549712548744,2,7.146468353488059,0,0,0
103.75708995904789,25.55374349879729,39.09414549985617,9.488237284658936,2,3,2,0,3,11.659218395452847,1,4.1494824668281485,1,1,1
75.18161339893231,44.96625542589048,38.448944613242524,5.320157926009087,1,1,1,0,2,41.3439680494727,2,6.016292048656532,0,0,0
87.27817403454956,50.76758066193072,39.05854173510089,4.384964746162305,2,2,0,1,2,42.070213138963055,2,1.8835718985022951,0,1,0
105.2438543563047,61.739384181225205,38.62864369438621,6.295950629989278,2,0,0,1,2,21.768012230577288,3,3.936401650534195,0,1,0
111.49858315853615,36.1676928777052,38.66070389665076,9.307831165655184,2,2,3,0,3,1.1634300083921976,1,0.7721571696012661,0,0,2
105.44253728020676,47.544838357745675,38.64217659033641,9.971960923484822,3,3,3,2,0,17.623062151333865,2,2.2758823198353904,1,1,1
66.24944971736149,39.70947322653705,38.73827940388655,4.118565865246126,1,0,1,0,2,15.780587796973165,3,5.900060297473348,0,0,0
72.81013817225923,45.61679849847972,38.62864495009917,7.039658410894717,0,2,1,0,0,30.838557962666485,2,1.5571972064132695,1,1,0
106.2383490481236,34.656271720764025,38.28677196893525,6.110655161830329,1,2,1,0,3,39.8024909602163,3,6.188187634018333,1,1,0
81.49826477301347,29.36809191303343,38.764932933144145,5.883244204480797,0,1,1,0,1,18.910667061884812,2,3.808041186880878,0,0,0
89.35084978031782,58.68421954472675,38.856443720412095,6.805115434518692,2,2,1,1,3,26.249430900951946,2,5.101048539793823,0,1,0
80.98269601472151,40.96351536758003,38.213463226195195,6.635398598390191,1,1,1,1,2,44.17961023616326,5,5.260034549404561,1,1,0
89.67864183366873,37.276302156857,38.34936909877034,6.838036449049913,1,0,0,0,3,42.979764131279616,3,4.03375924199611,0,1,0
86.61022209013264,46.127878626290936,38.01281283737169,6.242344520159984,1,1,0,0,2,7.5276134931691985,2,5.383606886612556,1,1,0
79.27597144104448,51.664503167133894,38.40472804035288,4.986807832716333,2,2,1,0,3,11.745388072663987,3,4.344910648587897,1,0,0
169.15910467131383,22.421679830788943,39.10063048199169,15.900466754987177,3,3,4,2,2,13.38419944951715,3,3.8529165785481907,1,0,4
108.53415420393623,46.29367500745165,38.78518692893314,9.394071090196142,3,3,3,2,1,42.987913001556485,4,7.721077678055194,0,1,1
75.68221830328429,65.91284902424584,38.38588718373412,5.576971603855447,0,1,0,1,0,23.70401429049304,2,2.749393336302385,1,1,0
132.8579526038452,28.971917089895886,39.4795796444516,21.75866064665925,4,3,4,3,3,29.348938336632738,3,6.735301357892824,0,1,4
71.5549280810606,43.90062284629816,38.20400830460813,5.297125602134976,1,0,0,1,3,39.5457120633153,2,2.2563833511161424,1,1,0
102.74894768086912,51.111436546495426,39.18726517722363,6.160563573118071,1,1,0,1,0,2.4684152669341923,2,4.022313310105318,0,0,0
96.5850106536737,29.644718441339585,38.738519488656024,10.013736509878074,3,2,3,2,3,5.847274829469223,3,2.701166174060912,1,0,2
86.58564065603177,58.306170355095894,38.558612585305525,7.48869124724179,2,0,1,0,1,49.64443353045398,0,2.5604864413963964,0,0,0
70.81668578886975,53.35494277920761,38.1405447902193,7.54383268685084,1,2,1,1,0,0.5774727069779088,1,2.432054152502914,0,0,0
97.91646394289417,50.92351921108173,38.29892499348213,6.401110473533196,2,0,0,1,1,16.39351430580898,3,7.160292982700883,0,0,0
96.43763960695894,47.87124165201824,38.31626878760787,6.542255287809152,1,0,1,0,3,49.56752972331484,4,3.495265612960182,0,0,0
95.26552010419174,57.873243901521406,38.641293551112035,7.2684022717004275,1,2,0,0,0,15.662518189521528,6,2.8915011374085413,1,0,0
130.95619251099973,59.69724120158725,38.93463415556995,7.940730635344248,2,3,2,0,2,8.145757487554526,0,5.343667897148632,1,0,1
74.61384178268793,47.083552959592794,38.53214806833467,7.795036226481956,1,0,0,1,0,7.457371895128858,1,4.290913384328375,0,0,0
137.02944895276735,28.681947350922986,38.396320171498715,12.300636411647481,3,3,3,3,1,45.0541175593158,0,7.669391217164894,0,1,3
74.65540142314607,45.94999883497037,38.1774206235321,6.494759930435014,0,0,1,1,1,27.299676563705468,1,4.56278609307503,1,0,0
91.5139187118283,53.487665026064235,38.50914865142608,4.016851020082713,2,0,1,0,2,27.46896904848675,1,7.997853531169356,0,1,0
98.21151561998285,64.58347454220593,38.13113512166427,6.745048834854782,0,0,0,0,3,45.39366903732428,0,4.9476087527044825,1,1,0
88.69660647404923,41.08351432578209,38.58073808237353,5.485211586753884,0,1,1,1,1,7.865400485553224,4,3.314974309397014,1,1,0
93.90499563843201,46.874198805234364,38.90880215871012,4.752747085565855,0,1,0,1,3,41.462186644262005,3,1.3194815773221606,1,0,0
75.61277175608407,34.20309297497653,38.7656376876701,7.183701037720018,1,0,1,0,2,34.78035536108685,0,2.7454669127876095,1,1,0
102.36320245839468,46.40938885591437,38.862779833290624,3.8406539199357237,2,0,0,1,3,38.561677714328226,4,4.157208572504081,1,0,0
141.64166891963688,41.276802547493666,39.31753519967757,11.344121038187534,2,2,2,2,1,15.328501058716759,0,4.254682010528134,1,0,1
93.47507126930897,40.09034534750888,38.71626745753009,12.055408813211379,2,3,3,1,2,45.352494605558604,2,5.3035703163188295,0,0,2
76.5795088225015,50.835884699732716,38.7033831354858,6.609127795524351,1,1,1,1,1,4.052902408212395,2,6.669010957881476,1,0,0
99.56796153017581,47.45678832499366,38.96686527369925,11.62447956187844,2,3,2,2,0,0.5066673037220233,1,2.571271683656746,1,1,2
90.7574493158101,43.26113358410832,38.44916522875499,6.224396217110331,0,2,1,1,3,39.55215735291236,3,7.730588123675811,0,0,0
123.15199034926407,27.052379219472282,39.47504752851385,13.919903656035418,3,3,4,4,0,33.96735745501335,2,5.257548047834032,0,0,3
60.0,45.16890716242484,38.06755538151707,5.685821151526387,1,2,1,0,3,43.018355928321164,1,3.618481255155876,1,0,0
81.72376287128776,48.65125411983011,38.791282399413056,8.403379838410364,1,0,1,1,2,6.723351315115198,2,5.616454104699579,1,0,0
78.47063197462968,43.37207093927706,38.51227575261871,4.496718816327791,2,0,1,1,0,19.265155409260842,1,1.4327629925038265,1,0,0
81.94120186157849,49.43613922682179,38.68510905109621,6.551083035945945,1,1,1,0,3,23.01848503062556,1,1.4863870018728345,1,0,0
135.24609750620718,25.961173820976153,39.69042672456874,12.773311439425097,4,3,4,2,1,28.747156382106276,4,4.602224385285411,1,1,4
65.78915225828182,36.71502975219754,38.46902357195528,3.535216783268749,2,2,1,1,3,47.910595148916094,5,3.242605611960285,0,1,0
79.47512061232909,53.647446916408406,38.77103471082733,6.090913253512399,2,2,0,0,0,47.396064854529115,2,0.9547169454985114,1,0,0
123.29714196739954,35.44769360847387,38.396169486440975,15.554221736687174,3,4,3,3,0,31.234975215776547,3,3.9394845763538,0,0,3
116.71792621627691,37.96875241051138,38.81438843379446,10.663687726517031,2,2,2,1,2,9.216725830864435,1,0.6064253704682538,1,1,1
85.32017268532643,50.720927784049216,38.474533054449296,4.135014107390852,2,1,0,0,2,39.17676761041311,6,4.639927265905408,0,1,0
90.63486182018119,52.141034997200926,38.45385219184049,4.690605484890651,0,0,0,1,0,0.5219176811417903,3,4.2100639219346245,0,1,0
87.97014299891445,46.50405438176164,38.53015602835245,6.881597478719914,1,0,1,0,3,19.622997067285063,6,6.798621216091482,0,0,0
131.8592737414644,28.431592284783505,39.25294722655762,16.753238941417454,3,4,3,2,2,16.65375233113337,1,3.7257715739735007,0,1,3
83.4694105554696,60.11154930247348,38.06464729298453,5.981866578230918,0,0,1,0,3,42.82399498018679,1,1.0175569445961223,0,1,0
100.20563013113284,44.70705119923995,38.81895376826695,12.620769404339942,2,2,2,2,0,2.3597689747459154,0,6.241600628868956,0,1,2
122.67158777102891,28.228077370848684,39.69749083439618,14.512421615610302,4,3,4,3,2,33.32083599426941,3,2.939713505172733,0,0,3
120.58047815342677,28.990991544588436,38.44849904257981,10.284030824510465,3,2,2,2,1,35.61138100939417,1,4.878295853855837,0,1,1
86.7351340395578,49.914750636819406,38.551604709704755,4.411031068323386,0,0,0,0,2,18.77939812566928,6,5.967357962418624,1,0,0
132.63549449517816,22.701346343128865,38.72896704921882,16.362041405150304,3,3,3,4,0,47.380988021871694,2,6.396542391957935,1,1,3
145.1210972856652,23.38381017738955,39.73769672282304,16.08935802501407,3,4,4,4,0,40.94784302977146,2,4.285966987283961,0,1,4
148.4109021845624,23.485222310078413,39.49002662422407,18.033229372653235,4,3,4,3,2,25.32501534324682,0,2.846473706413475,0,1,4
85.83696218609259,38.60235472555867,38.199258420518234,4.347310203120159,2,0,1,0,0,36.76860300421888,1,6.378198818630804,1,0,0
86.97692544957262,44.59481649964208,38.71027771463113,7.2827300482230335,2,1,0,0,3,37.67152001898425,0,2.5838958206728417,1,1,0
115.82255386501986,35.30981616295689,38.39868717282466,10.478661600794963,3,2,2,2,0,20.181812738367093,1,4.122797731691675,1,1,1
88.4282776032064,34.33278891173784,38.46501102027988,4.915368405546206,2,2,0,1,1,32.26077948695405,3,5.540420290641901,1,0,0
82.42107573819906,47.76793449325288,38.99929512943739,7.087085786841389,0,0,1,0,0,19.587868886849577,3,5.942944327730775,1,0,0
74.62730714902983,43.5907208572238,38.59496209798259,6.284491315595131,2,2,1,0,2,36.31066698357505,0,4.920904921135229,0,1,0
92.04565221055417,33.71526370252454,38.2080653919336,3.1838356721458365,1,1,0,0,3,4.516884337543838,6,5.1258770588940585,0,0,0
80.27668675181687,59.69798926277288,38.67929579390597,5.121276511113398,2,0,1,1,0,44.81963141308188,4,5.790956227126147,1,1,0
110.04028011132168,13.385318926804473,38.939675204962306,12.685748425898824,2,3,3,2,0,23.741514331171203,0,2.075220121372112,0,1,2
76.60914139257847,40.07641926006487,38.662811319393015,4.441710315319679,2,2,0,0,3,22.586960438388413,1,7.434207915326037,0,1,0
97.58763931109405,40.33196881307471,38.29957880437067,7.508302838961839,2,0,1,1,1,18.989248756534533,1,2.889567220727054,0,0,0
89.40977998569166,41.86470313827602,38.776540450593174,6.724031830813819,2,2,1,0,2,30.722064373263514,1,1.8443994180446057,1,0,0
92.43479766613729,49.107306632690936,38.93852144006047,6.241577217894883,1,1,1,0,1,1.446883838645707,2,3.1570349541291174,1,1,0
122.03412508335393,22.45134922407433,38.792320054863694,12.302666704718318,4,3,4,4,0,21.029423434889814,5,2.956641238850993,0,1,3
88.02204100748342,35.83115308281438,38.399280701524084,4.815831959638519,1,0,0,0,0,38.35764813673423,7,7.142148231813299,0,1,0
128.66747114031585,36.05616738094046,38.908432611084194,10.676693333843183,2,3,2,1,0,26.81308114036216,3,0.6002576244454673,1,0,2
81.6915736849496,54.40696143822682,38.648849471679384,6.066401960023671,0,0,0,1,1,25.91172640613332,3,3.8479016769739607,0,0,0
136.42533396188287,32.73722763057766,39.186819059029006,11.936012949881267,2,3,2,1,1,42.19511248512173,2,1.2775893555070736,1,0,1
93.45407847789667,52.89056687375519,38.525147988378805,8.115688717805256,0,2,0,0,3,35.80517547012517,2,3.430663642472278,1,1,0
94.4095310903764,48.10591258872703,39.05938751704692,7.664894393820504,1,1,0,0,2,13.911663566660089,1,2.311254709946251,0,1,0
89.5513704618718,61.09074172473282,38.18791248153172,6.360637315258178,2,1,0,1,1,39.913951801797744,2,7.543013595877187,1,0,0
63.82095539026189,42.06152963652894,38.81181851591264,6.744997101341062,1,2,0,0,2,39.01224953566033,2,5.742116213655392,1,0,0
78.26071557954204,29.363103146545747,38.79402806052103,6.533834066331479,1,0,1,1,2,25.95295148046229,3,6.110035522785526,0,1,0
155.13577359973965,28.06234397006801,38.69165843571175,14.267758578977396,4,3,3,2,2,20.597584184452476,0,1.1016668484178556,0,0,3
166.69806495686888,28.14874939199337,39.73570565094375,21.060147320788943,4,3,3,2,1,19.83438357529822,0,5.2874167984386995,0,1,4
90.99836948488445,31.006938251980586,38.61029478789742,2.8499602385225637,2,0,0,0,3,24.96030969657519,6,6.97731065972462,1,1,0
98.35535836248644,55.776513095291435,38.106495174859965,7.301448125859204,2,0,1,0,3,20.984459533379393,1,4.8479461782291855,0,1,0
133.3124063107216,41.83180781241779,38.924459650108574,10.926577060236212,3,3,2,1,1,44.13997417396088,3,6.054235424446325,1,0,2
